0,1
True,"Veoma ukusne pizze i ljubazno osoblje. Na terasi postoje mini ""zvonca"" za pozvat konobara da se nemora mahat i vikat 👍"
True,Izvrsna pizza po pristupačnoj cijeni i ljubazna mlada konobarica. Ugodan ambijent.
True,Hrana odlična. Usluga takodjer. Cijene prihvatljive posebno za tako obilate porcije
False,Dosta dobra hrana. Jedini minus ne može se platiti karticom
True,"Bez dvojbe najbolja pizza u gradu, a i šire! Ostala hrana je također ukusna, a ambijent je ugodan i opušten. Odlično mjesto za romantične večere, prijateljska druženja i poslovne ručkove, a osoblje je uvijek nasmijano, pristupačno i brzo. Također, ne znam je li još uvijek u ponudi imaju one fantastičnetople čokolade, ali u zimskim danima su one dovoljno dobar razlog da posjetite ovaj restoran! Jedini minus je taj što nemaju dostavu, a možda i bolje jer bi hrana iz 4m bila na meniju svakoga dana! Ako ste u Virovitici i tražite restoran s ukusnom hranom, obavezno posjetite 4m!"
True,"Ugodan ambijent, usluga odlična i sa osmijehom, domaća, prijateljska atmosfera, jela sva ukusna i količinski dovoljna, cijene povoljne ."
True,Ugodno mjesto za pojesti ukusnu pizzu. Osoblje ugodnog raspoloženja i vrlo komunikativno.Sve pohvale Mihaeli :-) nadam se da skorom dolasku.
True,Hrana savršena! Sve je domaće i jako ukusno!  Osoblje jako ljubazno!
True,"Sve odlično, ali čekanje naručenog jela 55 minuta nije nikako dobro."
True,"Odlična hrana (meso, riba, pice, paste), brza i ljubazna usluga,  pristojne cene."
True,"Po mome vrhunske lignje, kad smo u prolazu obavezno navratio"
True,"Tijesto za pizzu je fenomenalno, i da nema ništa od sastojaka, ukusno, hrskavo.Sastojci na pizzi- prava šunka, kulen, sir i umak od rajčice izvrsni. Osoblje je ljubazno i nenametljivo što iznimno cjenim.Toplo preporučam svim istinskim ljubiteljima pizze da posjete i uživaju u čaroliji okusa u Pizzeriji 4m."
True,"Hrana, u ovom slučaju pizza - odlična, usluga brza, osoblje ljubazno... Za svaku pohvalu, vidimo se opet!"
True,"Jeli smo dvije pizze (Lovačka i Miješana). Pizze su bile stvarno dobre, poseban plus za rub koji je bio ekstra hrskav i stvarno ukusan.Usluga bi mogla biti mrvicu bolja, ali je pizza super pa nije deal breaker.P.S. ljudi po ljetu vole hladno pivo. Ne polu hladno već stvarno hladno. ;)"
False,"Osoblje ljubazno, pizza jako bogata i obilna, tijesto savršeno, ali kombinacija okusa nije mi odgovarala, ista pizza kolegi je bila dobra."
False,Pizza je ok. Da ima više količinski sastojaka na pizzi bila bi odlična. Cijena pizza su definitivno previsoke.
True,Svaka cast! Usluga i hrana prva klasa! Pizza je izvrsna i vrijedna da se proba!
True,"Sin koji je osjetljiv na ukus pizze je odusevljen jaaakko dobrom pizzom, svaka cast kako ju je ispekao....kaze sin"
True,ekipa iz srednje nakon 28 godinausluga vrhunskaosoblje ljubazno i uslužnocijena niska u odnosu na doživljajhvala
True,"Pizza izvrsna, osoblje pristojno i jako brzo hrana stize za stol."
False,Vrlo ukusno i fino....preporucam seljačku i mama mia pizzu.....za prste polizat ja sam čak svoj jedan prst pojel
False,Jako dobar roštilj no ipak nešto lošiji nego prije par godina.
True,"Fina hrana,lijep ambijent,usluga također dobra,osoblje uslužno i ljubazno,sve pohvale"
True,"Oaza mira i tišine usred grada,a hrana čista petica a cijene za nepoverovat"
False,"Uredenje nije bas u mom stilu (nekakvi etno retro stil),ali hrana pre pre ukusna...Bolje ustipke ne sjecam se kad sam pojeo!👌"
True,"Vrhunska hrana,osoblje predivno,konobari i kuhari ljubazni,ambijent u skladu,sve pohvale,još da imate dostavu bilo bi super"
True,"Hrana fina, ukusnaSvaka preporuka idite i uvjerite se sami :)"
False,"Ništa posebno... Lokacija i nije neka, hrana pristojna ali postoje i bolji ćevapi u gradu"
True,"Sve je odlično, od pristojnih konobara do hrane. Sve pohvale 😊"
True,"Najukusnija plata & pizza u Splitu! Dodatna pohvala za gratis aperitiv i bonus topli kruhić ubačen u vrećicu to_go. Vidimo se opet, naj ste bolji !"
True,Fantastično mjesto sa odličnom hranom i osobljem !
True,"Svježe pripremljena, ukusna, i raznovrsna hrana, u kombinaciji sa izvrsnom uslugom i ambijentom, čini ovaj restoran jedinstvenim."
False,"Ugodan ambijent, ljubazno osoblje, klopa nažalost samo ok za tu cijenu."
True,"Hrana preukusna, ljubazno osoblje, cijene sasvim u redu. Sve pohvale!Preporučila bih svakome da dođe probati hrskavu piletinu sa umakom, odlična!"
True,"Vrlo ljubazno osoblje, ukusne pizze, korektne cijene. Desert (semifreddo) odličan i oku ugodan!"
False,SRAMOTA50kn pizza koja je manja od mini pizze koju dijete vrtićke dobi pojede samo i još ostane gladno.
False,"Hrana je ukusna, osoblje je ljubazno. S obzirom da se restoran nedavno otvorio na drugom mjestu, interijer je derutan, a parkinga je jako malo.Rafaelo je oduvijek bio poznat kao mjesto sa odlicnom hranom, velikim porcijama i povoljnim cijenama, medutim cijene su postale poprilicno visoke. U usporedbi sa fotografijama iz naših prijašnjih posjeta, porcije su se također smanjile!"
False,"Prostor uredan, sasvim pristojno.. Osoblje (u tom periodu kada sam bio) veoma lose,,, ne poznaje ponudu, nepoznaje kartu koja nije velika, neznanje u izmjeni priloga jelima,, itd. Lose.... Hrana... Dvije nase narudžbe su bile ispod prosijeka,,,nalik amaterskom kuhanju....sve u svemu u tom trenutku je bilo sve ispod ocekivanja."
True,"Jako fina pizza, vjerujem kad kazu, najbolja u Virovitici."
True,"Jedna od najboljih pizza u gradu. Blizina centra, lijep ambijent, pizza ukusna makar malo skuplja ali se definitivno isplati! Ne stede na stastojcima i nikad ne zalim. Pizzaola(vjrovatno krivo napisano ali ako pogledate menije znat ce se koja) po meni naajbolja pizza ikad jos ako trazite feferonke u ulju da vam daju uz to odlicnoo. Sve pohvale. Samo jos da se neceka toliko dugo jer zna po sat i pol potrajat.."
True,"Prostor pizzerije s pripadajućom terasom ugodan i čist. Narudžbu dvije pizze (4M i Pizzaiola) i mineralnu čekali 20 minuta, uz napomenu da nije bilo drugih gostiju osim što su išle narudžbe za dostavu. Pizze su ukusne i velike za pristupačnu cijenu od 39 kn svaka od naručenih.Preporuka za posjetiti."
True,Obiteljski restoran smješten na dostupnoj lokaciji sa osiguranim parkingom. Veliki izbor fenomenalnih pizza i drugih jela. Omjer cijene i kvalitete je odličan odnosno cijene su o više nego prihvatljive. Osoblje je uslužno i komunikativno sve u svemu restoran prikladan za obiteljske objede i romantične večere u dvoje.
True,"Mekana, sočna lepinja, ukusni ćevapi. Vrlo zadovoljan!"
True,Odlična hrana i vrhunska usluga. Uvijek rado navratim.
False,Malo ali lijepo mjesto. Klopa obilna i jako ukusna. Konibar pristojan i uljudan
True,"Lijep restorančič na malo neuglednom mjestu. Odličan roštilj,ljubazno osoblje."
True,"Odlična hrana sa roštilja, dobra i brza posluga, prihvatljive cijene"
True,Najbolji roštilj u užoj i šuroj okolici. Vidimo se opet.
True,"Odlično mjesto, uredno, čisto, fantastična usluga.Pristojne cijene. Definitivno se ponovno vraćamo u Bakru!"
True,"Restoran je lijepo uređen, ugodna atmosfera. Posluga je korektna. Premium ribeye steak je sočan i ukusan, gurmanska pizza je odlična isto kao i mješana. Čevapi nisu loši. Posebna pohvala za krumpiriće."
True,"Ima ljubazno osoblje,  finu i ukusnu hranu. Pića su dobra. Svidio mi se ledeni čaj ( Zdravi kutak ). Hranu nismo trebali dugo čekati."
True,Izvrsna hrana i odlična usluga. Osoblje na visokom nivou.Svaki put izađem iz objekta sit i jako zadovoljan :-)
True,"Rado posječujemo jer odiše lokalno s primjesom štiha '80.-ih🎧📻🎼Servis je higijensko čist,a hrana uvijek vruća što nam je pokazatelj brze usluge!☝"
True,Savrsena hrana i ljubazno osoblje.. Ambijent jako ugodan...sve pohvale vlasnicima
True,"Odličan restoran, izvrsna ponuda jela. Osoblje uljudno, brza posluga. Svima preporučujem."
False,"Previsoka cijena, a porcija premala. Usluga spora i nepotpuna. Hrana odlično spremljena ali opći dojam loš."
False,"Pokusavam smisliti neku konstruktivnu kritiku, ali ne ide… mislim da “dno dna” najbolje opisuje cjelokupno iskustvo.Hrana je jestiva, ambijent nema smisla komentirari, higijena ispod nule, cijene astronomske za ovakvu vrstu “restorana”."
True,"Ugodna atmosfera , vrhunska usluga ,ukusna jela .....Oduševljena sam njihovom Rafaelo platom i pljukancima . Svakako preporučam posjetiti . 👏"
False,2 Pizze istriane u nijednoj pršuta niti u tragovima. Rub predebel.
True,"Vrhunska hrana,uvijek pozitivno iskustvo i vedro osoblje!Izvrsni deserti i odlican mladi vlasnik koji ce vam po zelji sloziti specijalitet koji pozelite!"
False,"Usluga spora, jednom su čak i zaboravili da smo naručili, nikad nisam dobila račun, sve i svemu šteta ok hrane pored takve grozne posluge."
False,"Posluga loša,hrana na rubu prolaznosti,salata napola uvenula,račun se ne izdaje naplata kao prije dvadesetak godina računa se napamet"
True,"Odlična pizza, ljubazno osoblje, lijepa terasa. Ako ste u prolazu svakako svratite i isprobajte. Ugodno mjesto. Vrlo brza priprema hrane."
True,"Hrana odlicna,osoblje super uvijek navratim kada pozelim dobro pojest..najbolji u gradu svaka pohvala😊👍💯"
False,"Super spiza usluga , ne bi bilo loše staviti stolnjake na stol i platnene ubruse !!"
True,"Hrana🔝 Osoblje🔝Ambijent🔝Urednost🔝..Svaka čast, preporučam!! 👌"
True,"Za svaku pohvalu. Svježe namirnice, maštoviti recepti. Estetika jela na svakom pijatu."
False,Hrana je ukusna..jedini prigovor je dugo cekanje i urednost wc-a ( nedostatak sapuna i neuredan kos za smece).
True,"Odlična hrana, sve pohvale za pizze (pogotovo za Colorato- preporučam svima!!) i tjestenine (zelena tjestenina sa šparogama i plodovima mora je fantastična) 👌👍👌😁"
False,"Dobra klopa, brza posluga dok nema gužve... Malo je tamno no fora je ""Pozivač Konobara"".Osoblje ljubazno. Uredno."
False,Jedno od boljih mjesta u Virovitici. Odlicna pizza i hrskava piletina. Takodjer imaju dosta dobar lava cake.
False,cekamo osoblje koje nas vidi...uzima narudzbe gostiju koji su sjeli nakon nas..ok...nema veze..cekam hoce li se udostojiti bar nam trepnuti...ma kakvi...nikad vise
True,"Izvrsna usluga, pristupačne cijene, ljubazno osoblje, ugodan prostor. Jedna od najboljih pizza. Bogate, ukusne, lagane. Ukusno i hrskavo tijesto. Sve pohvale!"
False,"Usluga spora i neprofesionalna ,jelo se dugo čeka a i kad dodje pepeljara je i dalje na stolu puna."
True,"Lungić na žaru je bio odličan, baš kao i panna cotta. Topla preporuka!"
True,"Štrukli sa borovnicama vrlo ukusni no treba malo pričekati da se ohlade. Romantična atmosfera. Nazvala sam ranije tako da nije bilo problema sa čekanjem hrane, sve je bilo spremno čim smo došli. Sve pohvale!"
True,"Pojeli mesnu ukusnu platu,inace plata za dvije osobe je cak dovoljna za 3 a cak i 4 osobe,ukusno meso,domaci krumpir,umak od gljiva najukusniji do sad-obavezno probat,restoran smjesten uz more,osoblje jako ljubazno i nasmijano,za svaku pohvalu,zato i zbori za jedno od najboljih restorana u Zadru,bravo,vratit cemo se opet😀👏🏻👏🏻👏🏻"
True,"Vrlo ugodan restoran , dobro jelo i dobra pisluga."
False,"Bude gužva skoro uvijek a cini mi se da nemaju dovoljno osoblja... Pizza odlicna ,pice isto tako."
True,Mjesto je Odlično lijepo uređeno hrana je za cistu peticu🍕🍕🍕🍕
False,"Svakako preporučujem pizzu, bogata namirnicama a tijesto hrskavo"
False,"Pizza ukusna i velika, normalna cijena. Ambijent ok. Mali minus za wc"
False,"Pizze super, ali VELIKI  minus što nemaju dostavu i zato su 4 a ne 5 zvjezdica."
True,Svježi sastojci koji su dobro pripremljeni uz umjerene cijene. Svakako posjetiti.
True,Lijep restoran. Klopa dobra a cijene umjerene. Parking uz rijeku Ođenicu.
True,"Vrhunska hrana,jeftini steakovi i jako ukusne pizze..."
True,"Iznenađujuće dobra pizza , bogato punjena i finog tankog tijesta,  jaaako dobra. Ugodan prostor, nije bilo gužve,  ali osoblje jako uslužno. Pohvale i za interijer, sa par detalja koji odaju s koliko se pažnje pristupalo uređenju."
True,"Najbolji cevapi i pljeskavice u gradu, i kuhinja i osoblje odlicno"
False,Dobro mjesto za pojest i popit.. uredan prostor i korektna usluga..
True,Instagram: papalu.blogMalo simpatično mjesto u kojem možete pojesti jako fine štrukle. Vrlo vjerojatno ćete morati malo sačekati zbog gužve ali isplati se. Možete uzeti i za van. Osoblje je bilo uvijek ljubazno.
False,"Štrukli su ok. Jele smo zapečene štrukle sa bučinim košticama i zapečene štrukle sa pečenom paprikom. Štrukle sa bučinim košticama su bili dosta tekući (masni), kao da je bilo jako malo tjesta. Štrukle sa zapečenom paprikom su ukusni, preporučam."
True,Ambijent super lijepo uređen osoblje ljubazno nasmijano uslužno a štrukli prefini. Svakako preporučam🥂🤩
True,"Simpatičan ugostiteljski objekt u centru grada koji osvaja na prvu svojim ugodnim ambijentom,ponudom originalnih drevnih jela, te uslužnošću simpatičnih djelatnika"
True,"Jako ukusne štrukle, odličan ambijent i super osoblje!"
True,"Super osoblje hrana fantasticna, najbolji rostilj u gradu"
True,"Pravi restoran na pravom mjestu.I uz sve rezervirano potrude se ubaciti vas da ne padnete u nesvijest od gladi,sve pohvale.Pizza najbolja u gradu,a ni ostala ponuda ne zaostaje.👍"
True,"Bakra je pizzeria moje mladosti.Sad sam prvi put bio nakon renoviranja, i imam samo riječi hvale.Ambijent, spoj starog i novog je top, usluga odlična , a hrana ( miješana pizza, gurmanska pljeskavica, te kao desert torte, limeta, i čokoladna ) ukusna, i po pristojnim cijenama.Svakako se vraćamo."
True,"Večeras bio. Doček kao da smo ""kraljevi"", lipa domaća medica dobrodošlice. Jeo sam pljeskavicu kakvu nigdje vidio nisam, nešto bolje nisam jeo. Sljedeci put T-bone moram kušati. Konobar vrhunski s pristupom i ponašanjem. Hvala vam i vidimo se opet 100%."
False,"Hrana solidna, dosta se ceka, porcije skromne i cijena dosta visoka ."
True,"Ugodan ambijent, ukusna hrana i iznimno ljubazno i susretljivo osoblje."
True,"Odlicna hrana, super ljubazno osoblje, preporucujem dalje"
False,"Malen prostor, postoji više prostorija, no konfuzan je dolazak do istih. Maleni stolovi, dugo se čeka. Proizvod i cijena ne opravdavaju brend i ime. Sam okus također nije po mom ukusu."
True,"Lijep ambijent (dvorište), dragi konobari i prefine štrukle :)"
True,"Zapečene obične su bile super. Vruće stignu na stol. Pohvala i za vrtnu terasu, lijepo uređena, mirno opuštajuće mjesto uz laganu glazbu."
True,"Odlicna hrana,izuzetno ljubazno osoblje,uvijek cemo tamo doci😊"
False,"Cijena precjenjena, pomfit masan, mjesano meso se osjeti da nije svijeze...."
True,"Štrukli su bili fenomenalni, ambijent domaći, a konobar pristojan, nemametljiv, simpa. Prijedlog vlasnicima : instalirati zvonce u zasebnu prostoriju za lakšu komunikaciju. Inače sve pohvale!"
True,"Jeli smo zapečene štukle s borovnicama i jabukom i cimetom. Oduševljenee!! Iako je bila gužva, nismo dugo čekale, a zvuk krčkanja vrelih štrukli na našem stolu posebno nas je oduševio. Sve pohvale!"
True,"Hrana odlična, posluga odlična, a i za ono oko korone - znaju oni što - isto čista petica. Da ima ocjena 10, dao bih 10!"
True,"Rostilj najbolji, ukusan, piletina dobra, lepinja isto"
True,Čista desetka ljubaznosti na prvo mjesto od hrane na prvom mjestu jako lijepo sviđa mi se i ponavlja ću da idem opet kod njih fino pojesti
True,"Hrana preukusna, osoblje ljubazno, ne čeka se predugo s obzirom na količinu ""posla"" , sve 5 preporuka velika!🍻👍🏻😎"
True,"Odlična hrana,ugodan ambijent ,ljubazno i uslužno osoblje"
True,"Odlična hrana, ljubazno osoblje i prekrasan vrt koji daje dojam da niste nigdje blizu centra."
True,"Ugodno mijesto,ljubazno osoblje,pizza za deset,urednost za deset"
True,"Hrana je stvarno ukusna, ugođaj je predivan, uređeno je u starinskom stilu, osoblje je susretljivo i čak imaju pravu peć na drva što podiže sve to na jednu drugu razinu."
True,"Najbolja konoba u gradu, najukusnija hrana i odličan ambijent! Konobari za svaku pohvalu!😊"
True,Dite i muž su mi se otrovali od masti sad san free vumen
True,"Konobari izvrsni, profesionalni i simpatični, a pizze su stigle u roku od 5 minuta na naš stol i bile savršene. Definitivno preporučam, svaka čast!!"
True,"Sve super.Doslovce smo došli kao gdje ćemo.....idemo u Bakre.Došli, sve zauzeto, usput, trebalo se rezervirati...ali jako ljubazan  konobar uspio je naći stol za četvero .Nema nekog dužeg čekanja...piće-jelo-račun.Hrana- izvrsna 🤗"
True,"Predivan ambijent, ljubazno osoblje, jako brza usluga i preukusna hrana uz vrlo povoljne cijene. Jedina zamjerka je sta nema bas izbora vege hrane, ali eto, unatoc tome nek ide petica 😊"
